,html_url,legislative_term,reference,title,interpellation_type,published_at,body,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
8891,https://kleineanfragen.de/bayern/17/3117-zur-personalsituation-und-verfahrensdauer-am-sozialgericht-nuernberg,17,3117,Zur Personalsituation und Verfahrensdauer am Sozialgericht Nürnberg,written,2014-11-05,Bayern,Die Grünen,Josef Dürr,"Staatsministerium für Arbeit und Soziales, Familie und Integration"
8892,https://kleineanfragen.de/bayern/17/3111-betreuung-von-asylbewerberkindern-in-kindertageseinrichtungen-allgemeinbildenden-bzw-beruflichen-schulen,17,3111,"Betreuung von Asylbewerberkindern in Kindertageseinrichtungen, allgemeinbildenden bzw. beruflichen Schulen",written,2014-11-05,Bayern,Freie Wähler,Florian Streibl,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8893,https://kleineanfragen.de/bayern/17/3110-lehrkraeftepotenzial-an-den-bayerischen-foerderschulen-und-zentren,17,3110,Lehrkräftepotenzial an den bayerischen Förderschulen und -zentren,written,2014-11-05,Bayern,Die Grünen,Thomas Gehring,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8894,https://kleineanfragen.de/bayern/17/3101-stand-des-fluegge-programms,17,3101,Stand des Flügge-Programms,written,2014-11-05,Bayern,SPD,Andreas Lotte,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8895,https://kleineanfragen.de/bayern/17/3100-erkundungslizenz-im-weidener-becken,17,3100,Erkundungslizenz im Weidener Becken,written,2014-11-05,Bayern,SPD,Annette Karl,"Staatsministerium für Wirtschaft und Medien, Energie und Technologie"
8896,https://kleineanfragen.de/bayern/17/3099-finanzierung-der-technologietransferzentren-ttz-in-bayern,17,3099,Finanzierung der Technologietransferzentren (TTZ) in Bayern,written,2014-11-05,Bayern,Freie Wähler,Alexander Muthmann,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8897,https://kleineanfragen.de/bayern/17/3098-mittlerer-schulabschluss-in-bayern,17,3098,Mittlerer Schulabschluss in Bayern,written,2014-11-05,Bayern,Die Grünen,Thomas Gehring,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8898,https://kleineanfragen.de/bayern/17/3097-verwirklichung-von-inklusion-und-ganztag-an-bayerischen-schulen,17,3097,Verwirklichung von Inklusion und Ganztag an bayerischen Schulen,written,2014-11-05,Bayern,SPD,Simone Strohmayr,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8899,https://kleineanfragen.de/bayern/17/3086-berufsgruppenkonzept-und-die-auswirkungen-des-demographischen-wandels-auf-die-berufsschulen-in-bayern,17,3086,Berufsgruppenkonzept und die Auswirkungen des demographischen Wandels auf die Berufsschulen in Bayern,written,2014-11-05,Bayern,Die Grünen,Thomas Gehring,"Staatsministerium für Bildung und Kultus, Wissenschaft und Kunst"
8900,https://kleineanfragen.de/bayern/17/3085-pkw-maut-in-deutschland,17,3085,PKW-Maut in Deutschland,written,2014-11-05,Bayern,SPD,Harry Scheuenstuhl,"Staatsministerium des Innern, für Bau und Verkehr"
8901,https://kleineanfragen.de/bayern/17/3084-tod-eines-fluechtlings-in-der-jva-landshut,17,3084,Tod eines Flüchtlings in der JVA Landshut,written,2014-11-05,Bayern,Die Grünen,Christine Kamm,"Staatsministerium des Innern, für Bau und Verkehr"
