,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
13661,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/23698-sicherheitspanne-am-muenchner-flughafen-welche-konsequenzen-zieht-die-staatsregierung-und-wer-entschaedigt-die,Sicherheitspanne am Münchner Flughafen: Welche Konsequenzen zieht die Staatsregierung und wer entschädigt die betroffenen Verbraucherinnen und Verbraucher?,written,2018-11-19T00:00:00Z,SPD,,
13662,Katharina Schulze,Katharina Schulze,https://kleineanfragen.de/bayern/17/23697-vollsperrung-terminal-2-am-muenchner-flughafen,Vollsperrung Terminal 2 am Münchner Flughafen,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13663,Isabell Zacharias,Isabell Zacharias,https://kleineanfragen.de/bayern/17/23696-fortfuehrung-autismuszentren-forschung,Fortführung Autismuszentren/-forschung,written,2018-11-19T00:00:00Z,SPD,,
13664,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23695-unbegleitete-minderjaehrige-fluechtlinge-in-bayern,Unbegleitete minderjährige Flüchtlinge in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium für Familie, Arbeit und Soziales","Staatsministerium für Familie, Arbeit und Soziales"
13665,Markus Ganserer,Markus Ganserer,https://kleineanfragen.de/bayern/17/23694-fahrplan-fuer-mehr-mobilitaet-in-bayern,Fahrplan für mehr Mobilität in Bayern,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Wohnen, Bau und Verkehr","Staatsministerium für Wohnen, Bau und Verkehr"
13666,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23693-fahrradabstellanlagen-an-bahnhoefen-in-bayern,Fahrradabstellanlagen an Bahnhöfen in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium für Wohnen, Bau und Verkehr","Staatsministerium für Wohnen, Bau und Verkehr"
13667,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/23692-auwald-in-benediktbeuern-wiederherstellen-hochwasserschutz-gewaehrleisten,Auwald in Benediktbeuern wiederherstellen - Hochwasserschutz gewährleisten,written,2018-11-19T00:00:00Z,SPD,,
13668,Günther Knoblauch,Günther Knoblauch,https://kleineanfragen.de/bayern/17/23691-raeumliche-und-personelle-situation-der-polizeistation-traunreut,Räumliche und personelle Situation der Polizeistation Traunreut,written,2018-11-19T00:00:00Z,SPD,Staatsministerium des Innern und für Integration,Staatsministerium des Innern und für Integration
13669,Christine Kamm;Kerstin Celina,Christine Kamm;Kerstin Celina,https://kleineanfragen.de/bayern/17/23690-medizinische-versorgung-von-menschen-ohne-papiere,Medizinische Versorgung von Menschen ohne Papiere,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13670,Rosi Steinberger,Rosi Steinberger,https://kleineanfragen.de/bayern/17/23689-straussenhaltung-in-bayern,Straußenhaltung in Bayern,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
13671,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23688-dienstliche-beurteilung-an-bayerns-schulen-im-jahr-2017,Dienstliche Beurteilung an Bayerns Schulen im Jahr 2017,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13672,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23687-schuelerzahlen-an-den-unterfraenkischen-gymnasien,Schülerzahlen an den unterfränkischen Gymnasien,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13673,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23686-ausfallzeiten-wegen-krankheit-von-lehrkraeften-an-schulen,Ausfallzeiten wegen Krankheit von Lehrkräften an Schulen,written,2018-11-19T00:00:00Z,fraktionslos;Freie Wähler,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13674,Florian von Brunn,Florian von Brunn,https://kleineanfragen.de/bayern/17/23685-pfc-im-blut-der-menschen-im-landkreis-altoetting-verharmlost-die-staatsregierung-die-gesundheitsgefahren-der,PFC im Blut der Menschen im Landkreis Altötting – verharmlost die Staatsregierung die Gesundheitsgefahren der Bevölkerung?,written,2018-11-19T00:00:00Z,SPD,,
13675,Markus Ganserer;Dr. Christian Magerl;Ulrich Leiner,Ulrich Leiner;Markus Ganserer;Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/23684-tierverluste-in-der-weidehaltung-in-bayern,Tierverluste in der Weidehaltung in Bayern,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13676,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23683-bildung-von-eingangsklassen-an-wirtschaftsschulen,Bildung von Eingangsklassen an Wirtschaftsschulen,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13677,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23682-aushilfslehrkraefte-an-bayerischen-schulen,Aushilfslehrkräfte an bayerischen Schulen,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13678,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23681-gymnasien-in-bayern,Gymnasien in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13679,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23680-lehrer-an-grundschulen-in-unterfranken,Lehrer an Grundschulen in Unterfranken,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13680,Dr. Paul Wengert,Dr. Paul Wengert,https://kleineanfragen.de/bayern/17/23679-bruecken-und-unterfuehrungen-im-ostallgaeu-unterallgaeu-und-kaufbeuren,"Brücken und Unterführungen im Ostallgäu, Unterallgäu und Kaufbeuren",written,2018-11-19T00:00:00Z,SPD,"Staatsministerium für Wohnen, Bau und Verkehr","Staatsministerium für Wohnen, Bau und Verkehr"
13681,Thomas Mütze,Thomas Mütze,https://kleineanfragen.de/bayern/17/23678-wildschaeden-an-streuobstwiesen,Wildschäden an Streuobstwiesen,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
13682,Johann Häusler,Johann Häusler,https://kleineanfragen.de/bayern/17/23677-fahrtkosten-von-studienreferendarinnen,Fahrtkosten von StudienreferendarInnen,written,2018-11-19T00:00:00Z,Freie Wähler,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13683,Kathrin Sonnenholzner,Kathrin Sonnenholzner,https://kleineanfragen.de/bayern/17/23676-fachaerzte-im-oeffentlichen-gesundheitsdienst,Fachärzte im öffentlichen Gesundheitsdienst,written,2018-11-19T00:00:00Z,SPD,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
13684,Katharina Schulze;Verena Osgyan,Katharina Schulze;Verena Osgyan,https://kleineanfragen.de/bayern/17/23675-durchsuchung-openlab-und-zwiebelfreunde-augsburg,Durchsuchung OpenLab und Zwiebelfreunde Augsburg,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13685,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23674-klassenwiederholung-an-bayerns-schulen,Klassenwiederholung an Bayerns Schulen,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13686,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23673-schulen-im-landkreis-main-spessart,Schulen im Landkreis Main-Spessart,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13687,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23672-unterversorgte-klassen,Unterversorgte Klassen,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13688,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23671-anrechnungsstunden-fuer-schulleiter-und-verwaltungsangestellte,Anrechnungsstunden für Schulleiter und Verwaltungsangestellte,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13689,Kathi Petersen;Martin Güll,Kathi Petersen;Martin Güll,https://kleineanfragen.de/bayern/17/23670-berufliche-schulen-in-bayern,Berufliche Schulen in Bayern,written,2018-11-19T00:00:00Z,SPD,,
13690,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23669-realschulen-in-bayern,Realschulen in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13691,Bernhard Pohl,Bernhard Pohl,https://kleineanfragen.de/bayern/17/23668-bayerisches-armeemuseum,Bayerisches Armeemuseum,written,2018-11-19T00:00:00Z,Freie Wähler,Staatsministerium für Wissenschaft und Kunst,Staatsministerium für Wissenschaft und Kunst
13692,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23667-breitbandausbau-in-den-landkreisen-main-spessart-bad-kissingen-kitzingen-rhoen-grabfeld-schweinfurt,"Breitbandausbau in den Landkreisen Main-Spessart, Bad Kissingen, Kitzingen, Rhön-Grabfeld, Schweinfurt",written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
13693,Eva Gottstein,Eva Gottstein,https://kleineanfragen.de/bayern/17/23666-pruefungen-an-mittelschulen-fuer-andere-bewerberinnen-und-bewerber,Prüfungen an Mittelschulen für andere Bewerberinnen und Bewerber,written,2018-11-19T00:00:00Z,Freie Wähler,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13694,Ruth Müller,Ruth Müller,https://kleineanfragen.de/bayern/17/23665-haeufigkeit-und-anstieg-von-krebserkrankungen-in-bayerischen-justizvollzugsanstalten,Häufigkeit und Anstieg von Krebserkrankungen in bayerischen Justizvollzugsanstalten,written,2018-11-19T00:00:00Z,SPD,Staatsministerium der Justiz,Staatsministerium der Justiz
13695,Dr. Christian Magerl;Rosi Steinberger,Rosi Steinberger;Dr. Christian Magerl,https://kleineanfragen.de/bayern/17/23664-binnenschifffahrt-in-bayern-und-umweltbelastung,Binnenschifffahrt in Bayern und Umweltbelastung,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13696,Katharina Schulze;Verena Osgyan,Katharina Schulze;Verena Osgyan,https://kleineanfragen.de/bayern/17/23663-antisemitischer-aufmarsch-in-nuernberg,Antisemitischer Aufmarsch in Nürnberg,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13697,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23662-foerderschulen-in-bayern,Förderschulen in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13698,Christine Kamm,Christine Kamm,https://kleineanfragen.de/bayern/17/23661-freiwillige-rueckkehr-aus-bayern-2017-und-2018,Freiwillige Rückkehr aus Bayern 2017 und 2018,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium des Innern und für Integration,Staatsministerium des Innern und für Integration
13699,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/23659-sportindex-und-sportstunden-an-bayerischen-schulen,Sportindex und Sportstunden an bayerischen Schulen,written,2018-11-19T00:00:00Z,fraktionslos;Freie Wähler,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13700,Klaus Adelt,Klaus Adelt,https://kleineanfragen.de/bayern/17/23658-nachlassimmobilien-in-bayern,Nachlassimmobilien in Bayern,written,2018-11-19T00:00:00Z,SPD,,
13701,Jürgen Mistol,Jürgen Mistol,https://kleineanfragen.de/bayern/17/23656-truppenuebungsplatz-grafenwoehr-laermbelastung-durch-schiess-und-fluguebungen-von-panzer-und-hubschrauber,Truppenübungsplatz Grafenwöhr: Lärmbelastung durch Schieß- und Flugübungen von Panzer und Hubschrauber,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13702,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23655-klassenstaerken-an-privatschulen,Klassenstärken an Privatschulen,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13703,Susann Biedefeld,Susann Biedefeld,https://kleineanfragen.de/bayern/17/23654-autarkie-der-veterinaeraemter-in-bayern,Autarkie der Veterinärämter in Bayern,written,2018-11-19T00:00:00Z,SPD,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
13704,Inge Aures,Inge Aures,https://kleineanfragen.de/bayern/17/23653-personalausstattung-der-bayerischen-grenzpolizei,Personalausstattung der Bayerischen Grenzpolizei,written,2018-11-19T00:00:00Z,SPD,Staatsministerium des Innern und für Integration,Staatsministerium des Innern und für Integration
13705,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23652-umweltstationen-in-bayern,Umweltstationen in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Umwelt und Verbraucherschutz,Staatsministerium für Umwelt und Verbraucherschutz
13706,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23651-windkraftanlagen-in-bayern,Windkraftanlagen in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium für Wirtschaft, Energie und Technologie","Staatsministerium für Wirtschaft, Energie und Technologie"
13707,Kerstin Celina,Kerstin Celina,https://kleineanfragen.de/bayern/17/23650-behandlung-erwachsener-mit-angeborenem-herzfehler-emah,Behandlung Erwachsener mit angeborenem Herzfehler (EMAH),written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,Staatsministerium für Gesundheit und Pflege,Staatsministerium für Gesundheit und Pflege
13708,Alexander Muthmann,Alexander Muthmann,https://kleineanfragen.de/bayern/17/23649-lage-der-bayerischen-krankenhaeuser,Lage der bayerischen Krankenhäuser,written,2018-11-19T00:00:00Z,fraktionslos,,
13709,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23648-schulfruchtprogramm-in-bayern,Schulfruchtprogramm in Bayern,written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
13710,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23647-leistungselemente-im-oeffentlichen-dienst,Leistungselemente im öffentlichen Dienst,written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium der Finanzen, für Landesentwicklung und Heimat","Staatsministerium der Finanzen, für Landesentwicklung und Heimat"
13711,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23646-eu-foerdermittel-leader,EU-Fördermittel - LEADER,written,2018-11-19T00:00:00Z,fraktionslos,"Staatsministerium für Ernährung, Landwirtschaft und Forsten","Staatsministerium für Ernährung, Landwirtschaft und Forsten"
13712,Ulrike Gote,Ulrike Gote,https://kleineanfragen.de/bayern/17/23645-taeter-opfer-ausgleich,Täter-Opfer-Ausgleich,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,,
13713,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23643-kommunen-mit-stabilisierungshilfe,Kommunen mit Stabilisierungshilfe,written,2018-11-19T00:00:00Z,fraktionslos,,
13714,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/23642-grund-und-mittelschulen-in-unterfranken,Grund- und Mittelschulen in Unterfranken,written,2018-11-19T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13715,Jürgen Mistol,Jürgen Mistol,https://kleineanfragen.de/bayern/17/23622-barrierefreiheit-der-bahnhoefe,Barrierefreiheit der Bahnhöfe,written,2018-11-19T00:00:00Z,Bündnis 90/Die Grünen,"Staatsministerium für Wohnen, Bau und Verkehr","Staatsministerium für Wohnen, Bau und Verkehr"
13716,Klaus Adelt,Klaus Adelt,https://kleineanfragen.de/bayern/17/23621-fachberatungsstellen-gegen-sexualisierte-gewalt-in-kindheit-und-jugend-in-bayern,Fachberatungsstellen gegen sexualisierte Gewalt in Kindheit und Jugend in Bayern,written,2018-11-19T00:00:00Z,SPD,"Staatsministerium für Familie, Arbeit und Soziales","Staatsministerium für Familie, Arbeit und Soziales"
13717,Eva Gottstein,Eva Gottstein,https://kleineanfragen.de/bayern/17/23620-transitzentren-ankerzentren-in-bayern,Transitzentren/Ankerzentren in Bayern,written,2018-11-19T00:00:00Z,Freie Wähler,Staatsministerium des Innern und für Integration,Staatsministerium des Innern und für Integration
13718,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/24009-fsj-im-projekt-sport-nach-1,"FSJ im Projekt ""Sport nach 1""",written,2018-11-16T00:00:00Z,fraktionslos,Staatsministerium für Unterricht und Kultus,Staatsministerium für Unterricht und Kultus
13719,Günther Felbinger,Günther Felbinger,https://kleineanfragen.de/bayern/17/24007-bayern-barrierefrei-2023-ii,Bayern barrierefrei 2023 (II),written,2018-11-16T00:00:00Z,fraktionslos,"Staatsministerium für Wohnen, Bau und Verkehr","Staatsministerium für Wohnen, Bau und Verkehr"
13720,Peter Meyer,Peter Meyer,https://kleineanfragen.de/bayern/17/24005-datenschutzbeauftragte-an-hochschulen,Datenschutzbeauftragte an Hochschulen,written,2018-11-16T00:00:00Z,Freie Wähler,Staatsministerium für Wissenschaft und Kunst,Staatsministerium für Wissenschaft und Kunst
13721,Florian Streibl,Florian Streibl,https://kleineanfragen.de/bayern/17/23991-befristete-beschaeftigungsverhaeltnisse-im-bereich-der-bayerischen-justiz,Befristete Beschäftigungsverhältnisse im Bereich der bayerischen Justiz,written,2018-11-16T00:00:00Z,Freie Wähler,Staatsministerium der Justiz,Staatsministerium der Justiz
