,html_url,legislative_term,reference,title,interpellation_type,published_at,inquiring_parties_wikidata,inquiring_people_wikidata,answering_ministries_wikidata
3697,https://kleineanfragen.de/berlin/18/17710-berlin-unterhaltsvorschuss,18,17710,Berlin: Unterhaltsvorschuss,written,2019-02-13,AfD,Tommy Tabor,"Senatsverwaltung für Bildung, Jugend und Familie"
3698,https://kleineanfragen.de/berlin/18/17705-schuldenstand-und-stille-reserven-der-landeseigenen-unternehmen-berlins,18,17705,Schuldenstand und stille Reserven der landeseigenen Unternehmen Berlins,written,2019-02-13,AfD,Kristin Brinker,Senatsverwaltung für Finanzen
3699,https://kleineanfragen.de/berlin/18/17704-sektorzuordnung-der-beteiligungsunternehmen-des-landes-berlin-und-kontrolle-durch-den-rechnungshof-von-berlin,18,17704,Sektorzuordnung der Beteiligungsunternehmen des Landes Berlin und Kontrolle durch den Rechnungshof von Berlin - Sektor Markt,written,2019-02-13,AfD,Kristin Brinker,Senatsverwaltung für Finanzen
3700,https://kleineanfragen.de/berlin/18/17703-sektorzuordnung-der-beteiligungsunternehmen-des-landes-berlin-und-kontrolle-durch-den-rechnungshof-von-berlin,18,17703,Sektorzuordnung der Beteiligungsunternehmen des Landes Berlin und Kontrolle durch den Rechnungshof von Berlin - Sektor Staat,written,2019-02-13,AfD,Kristin Brinker,Senatsverwaltung für Finanzen
3701,https://kleineanfragen.de/berlin/18/17690-zur-geplanten-schliessung-des-buergeramts-elsterwerdaer-platz,18,17690,Zur geplanten Schließung des Bürgeramts Elsterwerdaer Platz,written,2019-02-13,CDU,Christian Gräff,Senatsverwaltung für Inneres und Sport
3702,https://kleineanfragen.de/berlin/18/17681-wieviel-wo-und-was-drogen-in-justizvollzugsanstalten,18,17681,"Wieviel, wo und was - Drogen in Justizvollzugsanstalten",written,2019-02-13,SPD,Sven Kohlmeier,Senatsverwaltung für Justiz und Verbraucherschutz
3703,https://kleineanfragen.de/berlin/18/17677-baugenehmigung-fuer-t2-termin-zur-fertigstellung-des-terminals-t2-in-sicht,18,17677,Baugenehmigung für T2: Termin zur Fertigstellung des Terminals T2 in Sicht?,written,2019-02-13,AfD,Frank-Christian Hansel,Senatsverwaltung für Finanzen
3704,https://kleineanfragen.de/berlin/18/17665-versand-von-drohbriefen-an-orte-und-personen-der-linken-szene-durch-einen-angehoerigen-der-berliner-polizei,18,17665,Versand von Drohbriefen an Orte und Personen der linken Szene durch einen Angehörigen der Berliner Polizei,written,2019-02-13,Die Linke,Anne Helm;Niklas Schrader,Senatsverwaltung für Inneres und Sport
3705,https://kleineanfragen.de/berlin/18/17653-versorgungsmedizin-verordnung,18,17653,Versorgungsmedizin Verordnung,written,2019-02-13,FDP,Thomas Seerig,"Senatsverwaltung für Integration, Arbeit und Soziales"
3706,https://kleineanfragen.de/berlin/18/17651-antraege-auf-einsicht-bei-der-sta-berlin-im-rahmen-der-sog-schiessstandaffaere,18,17651,Anträge auf Einsicht bei der StA Berlin im Rahmen der sog. Schießstandaffäre,written,2019-02-13,FDP,Holger Krestel,Senatsverwaltung für Justiz und Verbraucherschutz
