,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
63,Dr. André Hahn;Nicole Gohlke;Martina Renner,Dr. André Hahn;Nicole Gohlke;Martina Renner,https://kleineanfragen.de/bundestag/18/13607-das-attentat-am-olympia-einkaufszentrum-vom-22-juli-2016-und-hinweise-auf-dessen-rassistischen-hintergrund,Das Attentat am Olympia-Einkaufszentrum vom 22. Juli 2016 und Hinweise auf dessen rassistischen Hintergrund,minor,2017-09-20T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
64,Dr. Harald Terpe;Katja Dörner;Cem Özdemir,Katja Dörner;Cem Özdemir;Dr. Harald Terpe,https://kleineanfragen.de/bundestag/18/13606-aeusserungen-der-drogenbeauftragten-anlaesslich-der-vorstellung-des-drogen-und-suchtberichts-2017,Äußerungen der Drogenbeauftragten anlässlich der Vorstellung des Drogen- und Suchtberichts 2017,minor,2017-09-20T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
65,Bärbel Höhn;Matthias Gastel;Stephan Kühn,Bärbel Höhn;Matthias Gastel;Stephan Kühn,https://kleineanfragen.de/bundestag/18/13605-sachstand-der-bewertung-der-schienenprojekte-im-freistaat-sachsen-im-bundesverkehrswegeplan-2030-zeitplan-zur,Sachstand der Bewertung der Schienenprojekte im Freistaat Sachsen im Bundesverkehrswegeplan 2030 - Zeitplan zur Fertigstellung der Ausbaustrecke (ABS) Berlin - Dresden,minor,2017-09-20T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
66,Omid Nouripour;Agnieszka Brugger;Dr. Franziska Brantner,Dr. Franziska Brantner;Agnieszka Brugger;Omid Nouripour,https://kleineanfragen.de/bundestag/18/13604-bekaempfung-von-schleusern-vor-der-libyschen-kueste-und-die-rolle-der-libyschen-kuestenwache,Bekämpfung von Schleusern vor der libyschen Küste und die Rolle der libyschen Küstenwache,minor,2017-09-20T00:00:00Z,Bündnis 90/Die Grünen,Auswärtiges Amt,Auswärtiges Amt
67,Ulla Jelpke;Jan van Aken;Frank Tempel,Jan van Aken;Frank Tempel;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/13603-die-asylpolitischen-libyen-plaene-der-eu-innenminister-im-kontext-der-humanitaeren-lage-vor-ort,Die asylpolitischen Libyen-Pläne der EU-Innenminister im Kontext der humanitären Lage vor Ort,minor,2017-09-19T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
68,Renate Künast;Nicole Maisch;Markus Tressel,Renate Künast;Nicole Maisch;Markus Tressel,https://kleineanfragen.de/bundestag/18/13597-fluggastrechte-in-deutschland-im-jahr-2017,Fluggastrechte in Deutschland im Jahr 2017,minor,2017-09-19T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
69,Dr. Gerhard Schick;Markus Kurth;Dr. Thomas Gambke,Markus Kurth;Dr. Thomas Gambke;Dr. Gerhard Schick,https://kleineanfragen.de/bundestag/18/13596-zinszusatzreserven-der-versicherungsbranche,Zinszusatzreserven der Versicherungsbranche,minor,2017-09-19T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
70,Sabine Zimmermann;Harald Weinberg,Sabine Zimmermann;Harald Weinberg,https://kleineanfragen.de/bundestag/18/13595-pruefung-der-medizinischen-dienste-der-krankenversicherung-durch-den-bundesrechnungshof-und-moeglicher,Prüfung der Medizinischen Dienste der Krankenversicherung durch den Bundesrechnungshof und möglicher Handlungsbedarf,minor,2017-09-19T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
71,Renate Künast;Luise Amtsberg;Katja Keul,Renate Künast;Luise Amtsberg;Katja Keul,https://kleineanfragen.de/bundestag/18/13594-auswirkungen-der-abschaffung-des-rentnerprivilegs,Auswirkungen der Abschaffung des Rentnerprivilegs,minor,2017-09-19T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
72,Christine Buchholz;Andrej Hunko;Dr. Alexander S. Neu,Christine Buchholz;Andrej Hunko;Dr. Alexander S. Neu,https://kleineanfragen.de/bundestag/18/13593-entwicklung-einer-european-male-kampfdrohne-eurodrohne,Entwicklung einer European MALE Kampfdrohne (EURODROHNE),minor,2017-09-19T00:00:00Z,Die Linke,Bundesministerium der Verteidigung,Bundesministerium der Verteidigung
73,Dr. André Hahn;Ulla Jelpke;Martina Renner,Ulla Jelpke;Dr. André Hahn;Martina Renner,https://kleineanfragen.de/bundestag/18/13592-angriffe-auf-bueros-der-im-deutschen-bundestag-vertretenen-parteien,Angriffe auf Büros der im Deutschen Bundestag vertretenen Parteien,minor,2017-09-19T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
74,Volker Beck;Uwe Kekeritz;Katja Keul,Uwe Kekeritz;Volker Beck;Katja Keul,https://kleineanfragen.de/bundestag/18/13591-stand-der-ueberarbeitung-der-protokolle-zum-eu-marokko-assoziationsabkommen-in-bezug-auf-die-westsahara,Stand der Überarbeitung der Protokolle zum EU-Marokko-Assoziationsabkommen in Bezug auf die Westsahara,minor,2017-09-19T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
75,Sevim Dağdelen;Inge Höger;Heike Hänsel,Inge Höger;Heike Hänsel;Sevim Dağdelen,https://kleineanfragen.de/bundestag/18/13589-genehmigungspflicht-fuer-technische-unterstuetzung-im-zusammenhang-mit-kriegswaffen-und-sonstigen-ruestungsguetern,Genehmigungspflicht für technische Unterstützung im Zusammenhang mit Kriegswaffen und sonstigen Rüstungsgütern,minor,2017-09-19T00:00:00Z,Die Linke,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
76,Sevim Dağdelen;Heike Hänsel;Annette Groth,Annette Groth;Sevim Dağdelen;Heike Hänsel,https://kleineanfragen.de/bundestag/18/13602-auswirkungen-des-nicaraguan-investment-conditionality-act-nica-act-der-usa,"Auswirkungen des Nicaraguan Investment Conditionality Act (""Nica Act"") der USA",minor,2017-09-18T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
77,Eva Bulling-Schröter;Hubertus Zdebel;Caren Lay,Eva Bulling-Schröter;Caren Lay;Hubertus Zdebel,https://kleineanfragen.de/bundestag/18/13601-umgang-mit-radioaktiven-abfaellen-der-siemens-ag-und-anderer-ehemaliger-nuklearer-versorgungsbetriebe,Umgang mit radioaktiven Abfällen der Siemens AG und anderer (ehemaliger) nuklearer Versorgungsbetriebe,minor,2017-09-18T00:00:00Z,Die Linke,Bundesministerium für Wirtschaft und Energie,Bundesministerium für Wirtschaft und Energie
78,Luise Amtsberg;Dr. Valerie Wilms;Dr. Konstantin von Notz,Luise Amtsberg;Dr. Konstantin von Notz;Dr. Valerie Wilms,https://kleineanfragen.de/bundestag/18/13588-planungen-zur-erweiterung-des-elbe-luebeck-kanals,Planungen zur Erweiterung des Elbe-Lübeck-Kanals,minor,2017-09-18T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
79,Sabine Leidig;Herbert Behrens;Caren Lay,Caren Lay;Sabine Leidig;Herbert Behrens,https://kleineanfragen.de/bundestag/18/13587-potenzial-der-verlagerung-von-fluegen-auf-die-bahn-an-den-berliner-flughaefen,Potenzial der Verlagerung von Flügen auf die Bahn an den Berliner Flughäfen,minor,2017-09-18T00:00:00Z,Die Linke,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
80,Sevim Dağdelen;Frank Tempel;Wolfgang Gehrcke,Wolfgang Gehrcke;Frank Tempel;Sevim Dağdelen,https://kleineanfragen.de/bundestag/18/13600-sprachanforderungen-beim-ehegattennachzug-nach-einem-urteil-des-europaeischen-gerichtshofs,Sprachanforderungen beim Ehegattennachzug nach einem Urteil des Europäischen Gerichtshofs,minor,2017-09-15T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
81,Dr. Alexander S. Neu;Katrin Kunert;Kathrin Vogler;Annette Groth;Andrej Hunko,Alexander S. Neu;Katrin Kunert;Andrej Hunko;Annette Groth;Kathrin Vogler,https://kleineanfragen.de/bundestag/18/13598-zivile-krisenpraevention-und-konfliktbearbeitung,Zivile Krisenprävention und Konfliktbearbeitung,minor,2017-09-15T00:00:00Z,Die Linke,Auswärtiges Amt,Auswärtiges Amt
82,Eva Bulling-Schröter;Caren Lay;Susanna Karawanskij,Susanna Karawanskij;Eva Bulling-Schröter;Caren Lay,https://kleineanfragen.de/bundestag/18/13583-bilanz-der-liegenschaftspolitik-der-bundesregierung-2013-bis-2017,Bilanz der Liegenschaftspolitik der Bundesregierung 2013 bis 2017,minor,2017-09-15T00:00:00Z,Die Linke,Bundesministerium der Finanzen,Bundesministerium der Finanzen
83,Kordula Schulz-Asche;Maria Klein-Schmeink;Elisabeth Scharfenberg,Kordula Schulz-Asche;Maria Klein-Schmeink;Elisabeth Scharfenberg,https://kleineanfragen.de/bundestag/18/13582-umsetzung-der-pflegestaerkungsgesetze-der-bundesregierung,Umsetzung der Pflegestärkungsgesetze der Bundesregierung,minor,2017-09-15T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
84,Jan Korte;Ulla Jelpke;Frank Tempel,Frank Tempel;Jan Korte;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/13580-aktuelle-rechtsextremistische-entwicklungen-im-umfeld-des-fussballs,Aktuelle rechtsextremistische Entwicklungen im Umfeld des Fußballs,minor,2017-09-14T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
85,Inge Höger;Christine Buchholz;Ulla Jelpke,Inge Höger;Christine Buchholz;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/13579-moeglicher-verlust-des-wahlrechts-bei-auslandsdeutschen,Möglicher Verlust des Wahlrechts bei Auslandsdeutschen,minor,2017-09-14T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
86,Matthias Gastel;Annalena Baerbock;Oliver Krischer,Annalena Baerbock;Matthias Gastel;Oliver Krischer,https://kleineanfragen.de/bundestag/18/13578-zustand-der-verkehrsstationen-in-nordrhein-westfalen,Zustand der Verkehrsstationen in Nordrhein-Westfalen,minor,2017-09-14T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
87,Birgit Wöllert;Sabine Zimmermann;Harald Weinberg,Sabine Zimmermann;Harald Weinberg;Birgit Wöllert,https://kleineanfragen.de/bundestag/18/13577-praxiskliniken-als-moeglichkeit-einer-nahtlosen-ambulanten-und-stationaeren-behandlung,Praxiskliniken als Möglichkeit einer nahtlosen ambulanten und stationären Behandlung,minor,2017-09-14T00:00:00Z,Die Linke,Bundesministerium für Gesundheit,Bundesministerium für Gesundheit
88,Nicole Maisch;Elisabeth Scharfenberg;Dr. Julia Verlinden,Elisabeth Scharfenberg;Dr. Julia Verlinden;Nicole Maisch,https://kleineanfragen.de/bundestag/18/13572-schutzluecken-und-unterstuetzungsbedarf-bei-besonderen-verbrauchergruppen,Schutzlücken und Unterstützungsbedarf bei besonderen Verbrauchergruppen,minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Justiz und für Verbraucherschutz,Bundesministerium der Justiz und für Verbraucherschutz
89,Azize Tank;Sabine Zimmermann;Matthias W. Birkwald,Matthias W. Birkwald;Sabine Zimmermann;Azize Tank,https://kleineanfragen.de/bundestag/18/13571-rentenrechtliche-wuerdigung-verfolgter-deutscher-staatsbuergerinnen-und-buerger-polnischer-herkunft-sowie,Rentenrechtliche Würdigung verfolgter deutscher Staatsbürgerinnen und -bürger polnischer Herkunft sowie polnischer Zivilarbeiterinnen und -arbeiter,minor,2017-09-13T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
90,Kathrin Vogler;Sabine Zimmermann;Katja Kipping,Kathrin Vogler;Sabine Zimmermann;Katja Kipping,https://kleineanfragen.de/bundestag/18/13570-reduzierung-des-regelbedarfs-durch-aufrechnung-mit-mietkautionsdarlehen,Reduzierung des Regelbedarfs durch Aufrechnung mit Mietkautionsdarlehen,minor,2017-09-13T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
91,Tabea Rößner;Katja Dörner;Annalena Baerbock,Katja Dörner;Annalena Baerbock;Tabea Rößner,https://kleineanfragen.de/bundestag/18/13569-vom-bundesministerium-fuer-verkehr-und-digitale-infrastruktur-in-auftrag-gegebene-studien-forschungsvorhaben,"Vom Bundesministerium für Verkehr und digitale Infrastruktur in Auftrag gegebene Studien, Forschungsvorhaben, Strategiepapiere und Monitorings",minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
92,Steffi Lemke;Peter Meiwald;Harald Ebner,Peter Meiwald;Harald Ebner;Steffi Lemke,https://kleineanfragen.de/bundestag/18/13568-verlust-von-artenreichtum-in-der-agrarlandschaft,Verlust von Artenreichtum in der Agrarlandschaft,minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
93,Bärbel Höhn;Matthias Gastel;Oliver Krischer,Bärbel Höhn;Matthias Gastel;Oliver Krischer,https://kleineanfragen.de/bundestag/18/13567-ausgaben-fuer-bundesfernstrassen-nach-bundeslaendern,Ausgaben für Bundesfernstraßen nach Bundesländern,minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
94,Hans-Christian Ströbele;Volker Beck;Dr. Konstantin von Notz,Volker Beck;Hans-Christian Ströbele;Dr. Konstantin von Notz,https://kleineanfragen.de/bundestag/18/13566-einsatz-von-schadsoftware-sog-bundestrojaner-und-zurueckhaltung-und-ausnutzung-von-sicherheitsluecken-durch,Einsatz von Schadsoftware (sog. Bundestrojaner) und Zurückhaltung und Ausnutzung von Sicherheitslücken durch Bundesbehörden,minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
95,Stephan Kühn;Cem Özdemir;Oliver Krischer,Cem Özdemir;Oliver Krischer;Stephan Kühn,https://kleineanfragen.de/bundestag/18/13565-vereinbarungen-des-nationalen-forums-diesel-einrichtung-des-fonds-nachhaltige-mobilitaet-fuer-die-stadt-und,"Vereinbarungen des ""Nationalen Forums Diesel"": Einrichtung des Fonds ""Nachhaltige Mobilität für die Stadt“ und Anpassung der Förderkulisse",minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
96,Sabine Leidig;Herbert Behrens;Caren Lay,Caren Lay;Sabine Leidig;Herbert Behrens,https://kleineanfragen.de/bundestag/18/13564-vereinbarkeit-der-infrastrukturabgabe-mit-den-mautplaenen-der-eu-kommission,Vereinbarkeit der Infrastrukturabgabe mit den Mautplänen der EU-Kommission,minor,2017-09-13T00:00:00Z,Die Linke,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
97,Matthias Gastel;Stephan Kühn;Annalena Baerbock,Matthias Gastel;Annalena Baerbock;Stephan Kühn,https://kleineanfragen.de/bundestag/18/13563-foerderrichtlinie-ladeinfrastruktur-fuer-elektrofahrzeuge-und-ergebnisse-des-ersten-foerderaufrufs,"Förderrichtlinie ""Ladeinfrastruktur für Elektrofahrzeuge"" und Ergebnisse des ersten Förderaufrufs",minor,2017-09-13T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Verkehr und digitale Infrastruktur,Bundesministerium für Verkehr und digitale Infrastruktur
98,Inge Höger;Sabine Zimmermann;Harald Weinberg,Inge Höger;Sabine Zimmermann;Harald Weinberg,https://kleineanfragen.de/bundestag/18/13576-ausschluss-von-eu-buergerinnen-und-buergern-aus-der-gesundheitsversorgung-in-deutschland,Ausschluss von EU-Bürgerinnen und -Bürgern aus der Gesundheitsversorgung in Deutschland,minor,2017-09-12T00:00:00Z,Die Linke,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
99,Bärbel Höhn;Matthias Gastel;Oliver Krischer,Bärbel Höhn;Matthias Gastel;Oliver Krischer,https://kleineanfragen.de/bundestag/18/13562-leasingraten-von-ministeriumsfahrzeugen,Leasingraten von Ministeriumsfahrzeugen,minor,2017-09-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
100,Beate Müller-Gemmeke;Dr. Wolfgang Strengmann-Kuhn;Markus Kurth,Beate Müller-Gemmeke;Dr. Wolfgang Strengmann-Kuhn;Markus Kurth,https://kleineanfragen.de/bundestag/18/13561-altersarmut-in-nordrhein-westfalen,Altersarmut in Nordrhein-Westfalen,minor,2017-09-12T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales
101,Bärbel Höhn;Steffi Lemke;Annalena Baerbock,Annalena Baerbock;Bärbel Höhn;Steffi Lemke,https://kleineanfragen.de/bundestag/18/13560-klimawandel-und-biodiversitaet,Klimawandel und Biodiversität,minor,2017-09-12T00:00:00Z,Bündnis 90/Die Grünen,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
102,Friedrich Ostendorff;Annalena Baerbock;Harald Ebner,Annalena Baerbock;Harald Ebner;Friedrich Ostendorff,https://kleineanfragen.de/bundestag/18/13557-entwicklung-der-von-der-bodenverwertungs-und-verwaltungs-gmbh-erzielten-pacht-und-kaufpreise,Entwicklung der von der Bodenverwertungs- und -verwaltungs GmbH erzielten Pacht- und Kaufpreise,minor,2017-09-11T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium der Finanzen,Bundesministerium der Finanzen
103,Eva Bulling-Schröter;Karin Binder;Ulla Jelpke,Eva Bulling-Schröter;Karin Binder;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/13556-ueberwachung-des-postverkehrs,Überwachung des Postverkehrs,minor,2017-09-11T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
104,Luise Amtsberg;Irene Mihalic;Dr. Konstantin von Notz,Luise Amtsberg;Dr. Konstantin von Notz;Irene Mihalic,https://kleineanfragen.de/bundestag/18/13555-aktuelle-situation-und-ausrichtung-der-bundespolizei,Aktuelle Situation und Ausrichtung der Bundespolizei,minor,2017-09-11T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium des Innern,Bundesministerium des Innern
105,Dr. Wolfgang Strengmann-Kuhn;Nicole Maisch;Özcan Mutlu,Dr. Wolfgang Strengmann-Kuhn;Özcan Mutlu;Nicole Maisch,https://kleineanfragen.de/bundestag/18/13554-bessere-verpflegung-in-schulen-und-kitas,Bessere Verpflegung in Schulen und Kitas,minor,2017-09-11T00:00:00Z,Bündnis 90/Die Grünen,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
106,Dr. André Hahn;Martina Renner;Ulla Jelpke;Frank Tempel,Ulla Jelpke;Dr. André Hahn;Frank Tempel;Martina Renner,https://kleineanfragen.de/bundestag/18/13553-nationale-und-internationale-nachrichtendienstliche-kooperationen-des-bundesamtes-fuer-verfassungsschutz,Nationale und internationale nachrichtendienstliche Kooperationen des Bundesamtes für Verfassungsschutz,minor,2017-09-11T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
107,Bärbel Höhn;Steffi Lemke;Annalena Baerbock,Bärbel Höhn;Annalena Baerbock;Steffi Lemke,https://kleineanfragen.de/bundestag/18/13552-grosswildjagd-auf-bedrohte-arten-und-die-rolle-der-entwicklungszusammenarbeit,Großwildjagd auf bedrohte Arten und die Rolle der Entwicklungszusammenarbeit,minor,2017-09-11T00:00:00Z,Bündnis 90/Die Grünen,Bau und Reaktorsicherheit,Bau und Reaktorsicherheit
108,Sevim Dağdelen;Ulla Jelpke;Frank Tempel,Sevim Dağdelen;Frank Tempel;Ulla Jelpke,https://kleineanfragen.de/bundestag/18/13551-ergaenzende-informationen-zur-asylstatistik-fuer-das-zweite-quartal-2017,Ergänzende Informationen zur Asylstatistik für das zweite Quartal 2017,minor,2017-09-11T00:00:00Z,Die Linke,Bundesministerium des Innern,Bundesministerium des Innern
109,Karin Binder;Herbert Behrens;Caren Lay,Herbert Behrens;Caren Lay;Karin Binder,https://kleineanfragen.de/bundestag/18/13550-schaedlingsbekaempfungsmittel-fipronil-in-eiern,Schädlingsbekämpfungsmittel Fipronil in Eiern,minor,2017-09-11T00:00:00Z,Die Linke,Bundesministerium für Ernährung und Landwirtschaft,Bundesministerium für Ernährung und Landwirtschaft
