,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
19775,Jutta Matuschek,Jutta Matuschek,https://kleineanfragen.de/berlin/17/19039-fristablauf-der-baugenehmigung-fuer-ber,Fristablauf der Baugenehmigung für BER,written,2016-09-12T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19776,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19034-warum-wird-krebserregender-asbest-in-wohnungen-nicht-im-mietspiegel-beruecksichtigt,Warum wird krebserregender Asbest in Wohnungen nicht im Mietspiegel berücksichtigt?,written,2016-09-12T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19777,Katrin Lompscher;Steffen Zillich,Steffen Zillich;Katrin Lompscher,https://kleineanfragen.de/berlin/17/19043-sozialwohnungen-in-den-bestaenden-der-gsw-deutsche-wohnen-ag-am-kottbusser-tor,Sozialwohnungen in den Beständen der GSW / Deutsche Wohnen AG am Kottbusser Tor,written,2016-09-11T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19778,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/19038-ausuebung-des-kommunalen-vorkaufsrechts-durch-staedtische-wohnungsbaugesellschaft-hier-friedrichshain-kreuzberg,"Ausübung des kommunalen Vorkaufsrechts durch städtische Wohnungsbaugesellschaft: hier Friedrichshain-Kreuzberg, Wrangelstraße 66",written,2016-09-11T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19779,Alessa Ulrike Berkenkamp,Alessa Ulrike Berkenkamp,https://kleineanfragen.de/berlin/17/19045-hochglanzbroschuere-oder-vergleichbarer-extern-ueberpruefter-einblick-in-wirtschaftspraktiken-der,"Hochglanzbroschüre oder vergleichbarer, extern überprüfter Einblick in Wirtschaftspraktiken der Landesunternehmen, Landesbeteiligungen und Anstalten öffentlichen Rechts?",written,2016-09-09T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
19780,Jutta Matuschek,Jutta Matuschek,https://kleineanfragen.de/berlin/17/19044-gesellschafterzuschuesse-ber,Gesellschafterzuschüsse BER,written,2016-09-08T00:00:00Z,Die Linke,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
19781,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19029-wie-viel-sonne-holen-die-landeseigenen-wohnungsbaugesellschaften-vom-dach,Wie viel Sonne holen die landeseigenen Wohnungsbaugesellschaften vom Dach?,written,2016-09-08T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19782,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19027-welche-ergebnisse-haben-die-landeseigenen-wohnungsbaugesellschaften-bei-der-energetischen-sanierung-erreicht-ii,Welche Ergebnisse haben die landeseigenen Wohnungsbaugesellschaften bei der energetischen Sanierung erreicht? (II),written,2016-09-08T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19783,Stefanie Remlinger,Stefanie Remlinger,https://kleineanfragen.de/berlin/17/19014-leistungskriterien-an-den-eliteschulen-des-sports,Leistungskriterien an den Eliteschulen des Sports,written,2016-09-08T00:00:00Z,Bündnis 90/Die Grünen,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
19784,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/19036-sozialwohnungen-in-den-bestaenden-von-deutsche-wohnen-und-vonovia,Sozialwohnungen in den Beständen von Deutsche Wohnen und Vonovia,written,2016-09-07T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19785,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/19013-rundfunkbeitraege-in-berlin,Rundfunkbeiträge in Berlin,written,2016-09-07T00:00:00Z,Bündnis 90/Die Grünen,Senatskanzlei;Regierender Bürgermeister,Regierender Bürgermeister;Senatskanzlei
19786,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19009-asbest-in-der-weissen-siedlung-iii-wieso-lassen-bezirk-und-senat-die-mieter-im-asbest-sitzen,Asbest in der Weißen Siedlung (III)  Wieso lassen Bezirk und Senat die Mieter im Asbest sitzen?,written,2016-09-07T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19787,Elke Breitenbach;Hakan Taş,Hakan Taş;Elke Breitenbach,https://kleineanfragen.de/berlin/17/19007-pewobe-mail-affaere-ii-qualitaetsmaengel-in-den-fluechtlingsunterkuenften,PeWoBe-Mail-Affäre (II): Qualitätsmängel in den Flüchtlingsunterkünften,written,2016-09-07T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
19788,Matthias Brauner,Matthias Brauner,https://kleineanfragen.de/berlin/17/19035-geplante-aenderungen-am-berliner-flaechennutzungsplan-fnp-verfahrensstand,Geplante Änderungen am Berliner Flächennutzungsplan (FNP) - Verfahrensstand,written,2016-09-06T00:00:00Z,CDU,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19789,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19028-welche-ergebnisse-haben-die-landeseigenen-wohnungsbaugesellschaften-bei-der-energetischen-sanierung-erreicht-iii,Welche Ergebnisse haben die landeseigenen Wohnungsbaugesellschaften bei der energetischen Sanierung erreicht? (III),written,2016-09-06T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19790,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19026-welche-ergebnisse-haben-die-landeseigenen-wohnungsbaugesellschaften-bei-der-energetischen-sanierung-erreicht-i,Welche Ergebnisse haben die landeseigenen Wohnungsbaugesellschaften bei der energetischen Sanierung erreicht? (I),written,2016-09-06T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19791,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19017-aenderung-berliner-bauordnung-wie-unterstuetzt-die-bauordnung-die-umsetzung-des-step-klima-konkret,Änderung Berliner Bauordnung: Wie unterstützt die Bauordnung die Umsetzung des StEP Klima konkret?,written,2016-09-06T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19792,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/19012-u5-und-unter-den-linden,U5 und Unter den Linden,written,2016-09-06T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19793,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19008-warum-sind-ueberlegungen-des-senats-zum-barrierefreien-wohnungsbau-geheim,Warum sind Überlegungen des Senats zum barrierefreien Wohnungsbau geheim?,written,2016-09-06T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19794,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/19025-teilweise-ungenutzte-parkplaetze-in-berlin,Teilweise ungenutzte Parkplätze in Berlin,written,2016-09-05T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19795,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/19024-umsteigebeziehung-am-s-schoeneberg,Umsteigebeziehung am S Schöneberg,written,2016-09-05T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19796,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/19023-verspaetungen-zug-und-busausfaelle-bei-bvg-und-s-bahn-nov-15-jun-16,"Verspätungen, Zug- und Busausfälle bei BVG und S-Bahn (Nov ´15 - Jun ´16)",written,2016-09-05T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19797,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/19021-verbindungstunnel-am-s-bahnhof-zehlendorf,Verbindungstunnel am S-Bahnhof Zehlendorf,written,2016-09-05T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19798,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/19019-beschaffung-von-u-bahn-zuegen,Beschaffung von U-Bahn-Zügen,written,2016-09-05T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19799,Oliver Friederici,Oliver Friederici,https://kleineanfragen.de/berlin/17/19018-kindertagesbetreuung,Kindertagesbetreuung,written,2016-09-05T00:00:00Z,CDU,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
19800,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/19010-verkehrslenkung-fuer-bus-und-bahn,Verkehrslenkung für Bus und Bahn?,written,2016-09-05T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19801,Elke Breitenbach;Hakan Taş,Hakan Taş;Elke Breitenbach,https://kleineanfragen.de/berlin/17/19006-pewobe-mail-affaere-i-interne-e-mail-korrespondenz-mit-menschenverachtendem-inhalt,PeWoBe-Mail-Affäre (I): Interne E-Mail-Korrespondenz mit menschenverachtendem Inhalt,written,2016-09-05T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
19802,Elke Breitenbach,Elke Breitenbach,https://kleineanfragen.de/berlin/17/19000-unabhaengige-beratung-fuer-erwerbslose-in-berlin,Unabhängige Beratung für Erwerbslose in Berlin,written,2016-09-05T00:00:00Z,Die Linke,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
19803,Uwe Doering,Uwe Doering,https://kleineanfragen.de/berlin/17/19003-wie-verwaltet-der-spd-cdu-senat-das-berliner-stadtgruen-ii-nachfrage-zur-drs-17-18579,Wie verwaltet der SPD/CDU-Senat das Berliner Stadtgrün? (II)   Nachfrage zur Drs. 17/18579,written,2016-09-04T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19804,Heidi Kosche,Heidi Kosche,https://kleineanfragen.de/berlin/17/19032-sind-die-alten-wasser-geheimvertraege-endlich-aufgehoben,Sind die alten Wasser-Geheimverträge endlich aufgehoben?,written,2016-09-02T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
19805,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/19020-haushaltskontrolle-von-steglitz-zehlendorf-in-2017,Haushaltskontrolle von Steglitz-Zehlendorf in 2017,written,2016-09-02T00:00:00Z,Piraten,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
19806,Dr. Klaus Lederer,Dr. Klaus Lederer,https://kleineanfragen.de/berlin/17/19005-ausschreibung-ueber-die-treuhaenderische-verwaltung-und-vergabe-von-zuwendungsmitteln-im-justizbereich,Ausschreibung über die treuhänderische Verwaltung und Vergabe von Zuwendungsmitteln im Justizbereich,written,2016-09-02T00:00:00Z,Die Linke,Senatsverwaltung für Justiz und Verbraucherschutz,Senatsverwaltung für Justiz und Verbraucherschutz
19807,Tom Schreiber,Tom Schreiber,https://kleineanfragen.de/berlin/17/18995-altersfeststellung-und-folgen-fuer-unbegleitete-minderjaehrige-gefluechtete,Altersfeststellung und Folgen für unbegleitete minderjährige Geflüchtete,written,2016-09-02T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
19808,Katrin Schmidberger,Katrin Schmidberger,https://kleineanfragen.de/berlin/17/19015-senior-innenhaeuser-status-und-schutz-trotz-privatisierung,Senior*innenhäuser: Status und Schutz trotz Privatisierung?,written,2016-09-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19809,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/19011-gewobag-und-die-knaackstrasse,Gewobag und die Knaackstraße,written,2016-09-01T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19810,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/19002-gemeinwohlorientierte-vorgaben-bei-baurecht-nach-34-baugb,Gemeinwohlorientierte Vorgaben bei Baurecht nach § 34 BauGB?,written,2016-09-01T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19811,Elke Breitenbach,Elke Breitenbach,https://kleineanfragen.de/berlin/17/18999-sachmittelgutscheine-in-den-berliner-jobcentern,Sachmittelgutscheine in den Berliner Jobcentern,written,2016-09-01T00:00:00Z,Die Linke,"Senatsverwaltung für Arbeit, Integration und Frauen","Senatsverwaltung für Arbeit, Integration und Frauen"
19812,Sven Kohlmeier,Sven Kohlmeier,https://kleineanfragen.de/berlin/17/18992-schienenverkehrslaerm-in-kaulsdorf-und-mahlsdorf,Schienenverkehrslärm in Kaulsdorf und Mahlsdorf,written,2016-09-01T00:00:00Z,SPD,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19813,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/18983-seniorenwohnanlage-der-deutsche-wohnen-ag-in-charlottenburg-wilmersdorf,Seniorenwohnanlage der Deutsche Wohnen AG in Charlottenburg-Wilmersdorf,written,2016-09-01T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
19814,Dr. Gabriele Hiller,Dr. Gabriele Hiller,https://kleineanfragen.de/berlin/17/18978-die-bbb-im-ersten-halbjahr-2016-eine-tolle-bilanz,Die BBB im ersten Halbjahr 2016 - eine tolle Bilanz?,written,2016-09-01T00:00:00Z,Die Linke,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
19815,Andreas Otto,Andreas Otto,https://kleineanfragen.de/berlin/17/19030-wie-viel-sonne-holt-berlin-vom-dach,Wie viel Sonne holt Berlin vom Dach?,written,2016-08-31T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19816,Gerwald Claus-Brunner,Gerwald Claus-Brunner,https://kleineanfragen.de/berlin/17/19022-uebergriffe-auf-mitarbeiter-des-ordnungsamtes,Übergriffe auf Mitarbeiter des Ordnungsamtes,written,2016-08-31T00:00:00Z,Piraten,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
19817,Antje Kapek,Antje Kapek,https://kleineanfragen.de/berlin/17/19016-was-wird-aus-dem-rathaus-mitte,Was wird aus dem Rathaus Mitte?,written,2016-08-31T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Finanzen,Senatsverwaltung für Finanzen
19818,Hakan Taş,Hakan Taş,https://kleineanfragen.de/berlin/17/19004-politisch-motivierte-gewalt-von-rechts-und-ihre-dokumentation-im-jahr-2015,Politisch motivierte Gewalt von rechts und ihre Dokumentation im Jahr 2015,written,2016-08-31T00:00:00Z,Die Linke,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
19819,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/19001-alexa-hochhaus-kurz-vor-der-genehmigung,Alexa-Hochhaus kurz vor der Genehmigung?,written,2016-08-31T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19820,Alexander Morlang,Alexander Morlang,https://kleineanfragen.de/berlin/17/18991-oeffentliches-wlan-in-der-berliner-u-bahn-ii,Öffentliches WLAN in der Berliner U-Bahn? (II),written,2016-08-31T00:00:00Z,Piraten,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19821,Harald Moritz,Harald Moritz,https://kleineanfragen.de/berlin/17/18989-kommt-der-versprochene-rueckbau-der-anschlussstelle-zur-a111-in-tegel,Kommt der versprochene Rückbau der Anschlussstelle zur A111 in Tegel?,written,2016-08-31T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19822,Stefan Gelbhaar,Stefan Gelbhaar,https://kleineanfragen.de/berlin/17/18982-sozialticket-fuer-berlin-und-brandenburg,Sozialticket für Berlin und Brandenburg?,written,2016-08-31T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19823,Harald Moritz,Harald Moritz,https://kleineanfragen.de/berlin/17/18981-sanierung-der-malchower-dorfstrasse-will-der-senat-ein-wertvolles-naturreservat-zerstoeren,Sanierung der Malchower Dorfstraße: Will der Senat ein wertvolles Naturreservat zerstören?,written,2016-08-31T00:00:00Z,Bündnis 90/Die Grünen,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19824,Dr. Clara West,Dr. Clara West,https://kleineanfragen.de/berlin/17/18996-kosten-der-anfahrt-zum-sportunterricht-mit-dem-oepnv,Kosten der Anfahrt zum Sportunterricht mit dem ÖPNV,written,2016-08-30T00:00:00Z,SPD,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","Senatsverwaltung für Bildung, Jugend und Wissenschaft"
19825,Katrin Lompscher,Katrin Lompscher,https://kleineanfragen.de/berlin/17/18985-neues-vom-grundstueck-aussichtsrad,Neues vom Grundstück Aussichtsrad,written,2016-08-30T00:00:00Z,Die Linke,Senatsverwaltung für Stadtentwicklung und Umwelt,Senatsverwaltung für Stadtentwicklung und Umwelt
19826,Fabio Reinhardt,Fabio Reinhardt,https://kleineanfragen.de/berlin/17/18976-wie-phoenix-aus-der-asche-das-engagement-von-mckinsey-mit-dem-land-berlin,Wie Phoenix aus der Asche - das Engagement von McKinsey mit dem Land Berlin,written,2016-08-30T00:00:00Z,Piraten,Senatskanzlei;Regierender Bürgermeister,Regierender Bürgermeister;Senatskanzlei
19827,Elke Breitenbach;Hakan Taş,Hakan Taş;Elke Breitenbach,https://kleineanfragen.de/berlin/17/18963-landesamt-fuer-fluechtlinge-ablaeufe-busshuttle-und-wartezeiten,"Landesamt für Flüchtlinge: Abläufe, Busshuttle und Wartezeiten",written,2016-08-30T00:00:00Z,Die Linke,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
19828,Franziska Becker,Franziska Becker,https://kleineanfragen.de/berlin/17/18998-die-zukunft-des-berliner-sportmuseums-im-olympiapark,Die Zukunft des Berliner Sportmuseums im Olympiapark,written,2016-08-29T00:00:00Z,SPD,Senatsverwaltung für Inneres und Sport,Senatsverwaltung für Inneres und Sport
19829,Rainer-Michael Lehmann,Rainer-Michael Lehmann,https://kleineanfragen.de/berlin/17/18994-vollzugsdefizit-bei-der-umsetzung-des-8-wtg-umsetzung-des-wohnteilhabegesetzes-verbessern,Vollzugsdefizit bei der Umsetzung des § 8 WTG   - Umsetzung des Wohnteilhabegesetzes verbessern -,written,2016-08-29T00:00:00Z,SPD,Senatsverwaltung für Gesundheit und Soziales,Senatsverwaltung für Gesundheit und Soziales
