,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
49366,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2686-nachsorge-fuer-herz-krebs-und-chronisch-kranke-kinder,"Nachsorge für herz-, krebs- und chronisch kranke Kinder",minor,2014-02-24T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49367,Jeannine Rösler,Jeannine Rösler,https://kleineanfragen.de/mecklenburg-vorpommern/6/2688-karenzzeiten-fuer-mitglieder-der-landesregierung,Karenzzeiten für Mitglieder der Landesregierung,minor,2014-02-21T00:00:00Z,Die Linke,Staatskanzlei,Staatskanzlei
49368,Dr. André Brie,Dr. André Brie,https://kleineanfragen.de/mecklenburg-vorpommern/6/2672-auswirkungen-des-transatlantischen-freihandelsabkommen-ttip-auf-mecklenburg-vorpommern,Auswirkungen des transatlantischen Freihandelsabkommen (TTIP) auf Mecklenburg-Vorpommern,minor,2014-02-21T00:00:00Z,Die Linke,Staatskanzlei,Staatskanzlei
49369,Dr. Hikmat Al-Sabty,Dr. Hikmat Al-Sabty,https://kleineanfragen.de/mecklenburg-vorpommern/6/2658-militaerische-und-geheimdienstliche-forschung-an-hochschulen-und-forschungseinrichtungen-in-mecklenburg-vorpommern,Militärische und geheimdienstliche Forschung an Hochschulen und Forschungseinrichtungen in Mecklenburg-Vorpommern,minor,2014-02-21T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49370,Henning Foerster;Karen Stramm,Henning Foerster;Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/2641-zwangsverrentung-von-ueber-58-jaehrigen-langzeiterwerbslosen-frauen-und-maennern-im-sgb-ii-leistungsbezug-in,Zwangsverrentung von über 58-jährigen langzeiterwerbslosen Frauen und Männern im SGB-II-Leistungsbezug in Mecklenburg-Vorpommern,minor,2014-02-21T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49371,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2662-entwicklung-der-anzahl-der-aelteren-beschaeftigten-in-mecklenburg-vorpommern,Entwicklung der Anzahl der älteren Beschäftigten in Mecklenburg-Vorpommern,minor,2014-02-19T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49372,Jeannine Rösler,Jeannine Rösler,https://kleineanfragen.de/mecklenburg-vorpommern/6/2660-personalentwicklung-in-der-steuerverwaltung-des-landes,Personalentwicklung in der Steuerverwaltung des Landes,minor,2014-02-19T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
49373,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2661-reise-des-ministerpraesidenten-vom-25-01-bis-28-01-2014-nach-dubai-vereinigte-arabische-emirate,Reise des Ministerpräsidenten vom 25.01. bis 28.01.2014 nach Dubai/Vereinigte Arabische Emirate,minor,2014-02-18T00:00:00Z,Die Linke,Staatskanzlei,Staatskanzlei
49374,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2656-produktives-lernen-an-den-regionalen-schulen-und-den-nichtgymnasialen-bildungsgaengen-der-gesamtschulen-seit-dem,Produktives Lernen an den Regionalen Schulen und den nichtgymnasialen Bildungsgängen der Gesamtschulen seit dem Schuljahr 2009/2010,minor,2014-02-18T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49375,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2679-berufsschullehrer,Berufsschullehrer,minor,2014-02-17T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49376,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/2649-flughafen-rostock-laage,Flughafen Rostock Laage,minor,2014-02-17T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49377,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/2657-umsetzung-der-empfehlungen-des-nsu-untersuchungsausschusses,Umsetzung der Empfehlungen des NSU-Untersuchungsausschusses,minor,2014-02-14T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49378,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/2655-palliativmedizin,Palliativmedizin,minor,2014-02-13T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49379,Beate Schlupp,Beate Schlupp,https://kleineanfragen.de/mecklenburg-vorpommern/6/2644-gefaehrdungsanalyse-fuer-rote-listen,Gefährdungsanalyse für Rote Listen,minor,2014-02-10T00:00:00Z,CDU,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49380,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2634-vermittlung-der-rechtschreibung-und-rechtschreibleistungen-an-schulen-des-landes-mecklenburg-vorpommern,Vermittlung der Rechtschreibung und Rechtschreibleistungen an Schulen des Landes Mecklenburg-Vorpommern,minor,2014-02-10T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49381,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/2629-ruecklage-zum-kommunalen-finanzausgleich,Rücklage zum Kommunalen Finanzausgleich,minor,2014-02-10T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49382,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/2651-gebrauch-von-pistolen-und-maschinenpistolen-durch-polizeivollzugsbeamte,Gebrauch von Pistolen und Maschinenpistolen durch Polizeivollzugsbeamte,minor,2014-02-07T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49383,Tino Müller,Tino Müller,https://kleineanfragen.de/mecklenburg-vorpommern/6/2632-grenzkriminalitaet,Grenzkriminalität,minor,2014-02-07T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49384,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/2630-widersprueche-und-beanstandungen-gegen-beschluesse-der-kommunalvertretungen,Widersprüche und Beanstandungen gegen Beschlüsse der Kommunalvertretungen,minor,2014-02-07T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49385,Dr. Hikmat Al-Sabty,Dr. Hikmat Al-Sabty,https://kleineanfragen.de/mecklenburg-vorpommern/6/2609-stand-der-anerkennung-von-auslaendischen-berufsqualifikationen,Stand der Anerkennung von ausländischen Berufsqualifikationen,minor,2014-02-07T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49386,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2607-schulabschluesse-an-volkshochschulen,Schulabschlüsse an Volkshochschulen,minor,2014-02-07T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49387,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/2640-armut-und-armutsgefaehrdung-von-kindern-jugendlichen-und-jungen-erwachsenen-in-mecklenburg-vorpommern,"Armut und Armutsgefährdung von Kindern, Jugendlichen und jungen Erwachsenen in Mecklenburg-Vorpommern",minor,2014-02-06T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49388,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/3598-kontrolle-der-fuer-die-biogasgewinnung-eingesetzten-gaersubstrate-und-der-aus-der-biogasproduktion-stammenden,Kontrolle der für die Biogasgewinnung eingesetzten Gärsubstrate und der aus der Biogasproduktion stammenden Gärreste,minor,2014-02-05T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49389,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2646-cjd-waren-mueritz,CJD Waren/Müritz,minor,2014-02-05T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49390,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2643-vertretungsunterrichtung-und-unterrichtsausfall-im-schuljahr-2012-2013,Vertretungsunterrichtung und Unterrichtsausfall im Schuljahr 2012/2013,minor,2014-02-05T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49391,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/2639-ausbildung-an-der-albert-schmorell-schule,Ausbildung an der Albert-Schmorell-Schule,minor,2014-02-05T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49392,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2638-unternehmensberatung-der-wirtschaft-gmbh-und-agentur-mv4you,Unternehmensberatung der Wirtschaft GmbH und Agentur mv4you,minor,2014-02-05T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49393,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2636-auslaendische-studierende-an-hochschulen-des-landes-mecklenburg-vorpommern,Ausländische Studierende an Hochschulen des Landes Mecklenburg-Vorpommern,minor,2014-02-05T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49394,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2635-in-mecklenburg-vorpommern-aufhaeltige-personen-mit-ghanaischer-staatsangehoerigkeit,In Mecklenburg-Vorpommern aufhältige Personen mit ghanaischer Staatsangehörigkeit,minor,2014-02-05T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49395,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2633-flucht-eines-insassen-des-massregelvollzugs-am-18-september-2013,Flucht eines Insassen des Maßregelvollzugs am 18. September 2013,minor,2014-02-05T00:00:00Z,NPD,Justizministerium,Justizministerium
49396,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/2606-unwirksame-umwandlungen-von-landwirtschaftlichen-produktionsgenossenschaften-lpg,Unwirksame Umwandlungen von Landwirtschaftlichen Produktionsgenossenschaften (LPG),minor,2014-02-05T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49397,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2603-lebensmittel-ueberwachung-und-liste-der-beanstandeten-betriebe-und-produkte,Lebensmittel-Überwachung und Liste der beanstandeten Betriebe und Produkte,minor,2014-02-05T00:00:00Z,NPD,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49398,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2601-leistungen-zugunsten-von-auslaendischen-staatsangehoerigen-in-mecklenburg-vorpommern,Leistungen zugunsten von ausländischen Staatsangehörigen in Mecklenburg-Vorpommern,minor,2014-02-05T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49399,Jeannine Rösler;Simone Oldenburg,Simone Oldenburg;Jeannine Rösler,https://kleineanfragen.de/mecklenburg-vorpommern/6/2627-verbeamtung-von-lehrkraeften-beschraenkung-der-anerkennung-von-sogenannten-vordienstzeiten,Verbeamtung von Lehrkräften - Beschränkung der Anerkennung von sogenannten Vordienstzeiten,minor,2014-02-04T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
49400,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2642-unbefristete-einstellung-von-lehrkraeften-in-den-schuldienst-und-stellenausschreibung-fuer-den-vorbereitungsdienst,Unbefristete Einstellung von Lehrkräften in den Schuldienst und Stellenausschreibung für den Vorbereitungsdienst zum 1. Februar 2014,minor,2014-02-03T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49401,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/2637-straftaten-im-zusammenhang-mit-der-bundestagswahl-2013,Straftaten im Zusammenhang mit der Bundestagswahl 2013,minor,2014-02-03T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49402,Dr. Hikmat Al-Sabty,Dr. Hikmat Al-Sabty,https://kleineanfragen.de/mecklenburg-vorpommern/6/2608-niederdeutsch-beirat,Niederdeutsch-Beirat,minor,2014-02-03T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49403,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2604-arbeitsgerichte-und-faelle-von-sittenwidriger-entlohnung,Arbeitsgerichte und Fälle von sittenwidriger Entlohnung,minor,2014-02-03T00:00:00Z,NPD,Justizministerium,Justizministerium
49404,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2598-ausgestaltung-des-ganztagsunterrichts-an-foerderschulen-in-mecklenburg-vorpommern,Ausgestaltung des Ganztagsunterrichts an Förderschulen in Mecklenburg-Vorpommern,minor,2014-02-03T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49405,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2594-erwerb-der-lehrbefaehigung-von-sogenannten-seiteneinsteigerinnen-und-seiteneinsteigern,Erwerb der Lehrbefähigung von sogenannten Seiteneinsteigerinnen und Seiteneinsteigern,minor,2014-01-30T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49406,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2580-foerdermittelantraege-amt-sternberger-seenlandschaft,Fördermittelanträge Amt Sternberger Seenlandschaft,minor,2014-01-30T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49407,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2605-beschaeftigte-in-pflegeberufen,Beschäftigte in Pflegeberufen,minor,2014-01-28T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49408,Dr. Mignon Schwenke;Helmut Holter,Dr. Mignon Schwenke;Helmut Holter,https://kleineanfragen.de/mecklenburg-vorpommern/6/2654-kenntnisstand-der-landesregierung-ueber-den-flughafen-rostock-laage,Kenntnisstand der Landesregierung über den Flughafen Rostock Laage,minor,2014-01-27T00:00:00Z,Die Linke,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49409,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2602-carbapenem-resistenzen,Carbapenem-Resistenzen,minor,2014-01-24T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49410,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/2600-finanzierung-des-neugeborenenscreenings-auf-mukoviszidose,Finanzierung des Neugeborenenscreenings auf Mukoviszidose,minor,2014-01-24T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49411,Simone Oldenburg;Torsten Koplin,Torsten Koplin;Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/2599-gewaehrung-der-jahressonderzahlungen-fuer-lehrkraefte-die-aus-dem-schuldienst-ausscheiden,"Gewährung der Jahressonderzahlungen für Lehrkräfte, die aus dem Schuldienst ausscheiden",minor,2014-01-24T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
49412,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2596-atypische-beschaeftigung-in-mecklenburg-vorpommern,Atypische Beschäftigung in Mecklenburg-Vorpommern,minor,2014-01-24T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49413,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2589-neue-strukturen-bei-der-umsetzung-der-landesarbeitsmarktpolitik,Neue Strukturen bei der Umsetzung der Landesarbeitsmarktpolitik,minor,2014-01-24T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49414,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/2579-foerderprogramme-fuer-menschen-mit-behinderungen-in-mecklenburg-vorpommern,Förderprogramme für Menschen mit Behinderungen in Mecklenburg-Vorpommern,minor,2014-01-24T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49415,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/2597-geringfuegige-beschaeftigung,Geringfügige Beschäftigung,minor,2014-01-23T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49416,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/2590-integration-arbeitsloser-akademikerinnen-und-akademiker-in-mecklenburg-vorpommern,Integration arbeitsloser Akademikerinnen und Akademiker in Mecklenburg-Vorpommern,minor,2014-01-23T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49417,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/2593-akademisches-pflegestudium-in-mecklenburg-vorpommern,Akademisches Pflegestudium in Mecklenburg-Vorpommern,minor,2014-01-22T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49418,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/2592-mutmassliche-rechte-toetungsdelikte-in-mecklenburg-vorpommern,Mutmaßliche rechte Tötungsdelikte in Mecklenburg-Vorpommern,minor,2014-01-20T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
